country_code	city_name	street_name	osm_count
GB	Barking	The Drive	25
GB	Barking	Blackwall Lane	25
GB	Barking	Eastern Way	25
GB	Barking	Carpenters Road	25
GB	Barking	Great Eastern Road	25
GB	Barking	Becontree Avenue	24
GB	Barking	St Paul's Road	24
GB	Barking	Leyton Road	24
GB	Barking	Peartree Way	23
GB	Barking	Leytonstone Road	23
GB	Barking	Abbey Road	23
GB	Barking	North Woolwich Road	23
GB	Barking	Twelvetrees Crescent	23
GB	Barking	Marsh Way	23
GB	Barking	Crossway	22
GB	Barking	Victoria Dock Road	22
GB	Barking	Green Street	22
GB	Barking	Jenkins Lane	22
GB	Barking	Abbott Road	22
GB	Barking	Eastern Avenue West	21
GB	Barking	Norman Road	21
GB	Barking	Western Gateway	21
GB	Barking	Aspen Way	20
GB	Barking	Thames Road	20
GB	Barking	The Grove	20
GB	Barking	Movers Lane	20
GB	Barking	Greenhaven Drive	20
GB	Barking	Bentham Road	20
GB	Barking	Thames Avenue	20
GB	Archway	High Road	229
GB	Archway	Green Lanes	225
GB	Archway	Finchley Road	135
GB	Archway	Seven Sisters Road	126
GB	Archway	North Circular Road	88
GB	Archway	Haverstock Hill	83
GB	Archway	Holloway Road	68
GB	Archway	Archway Road	61
GB	Archway	Lordship Lane	60
GB	Archway	Great Cambridge Road	59
GB	Archway	Bounds Green Road	57
GB	Archway	Prince of Wales Road	55
GB	Archway	Bowes Road	48
GB	Archway	Station Road	47
GB	Archway	Colney Hatch Lane	44
GB	Archway	Kilburn High Road	43
GB	Archway	Ferry Lane	42
GB	Archway	Tottenham Lane	41
GB	Archway	Chalk Farm Road	39
GB	Archway	Philip Lane	38
GB	Archway	Priory Road	38
GB	Archway	White Hart Lane	37
GB	Archway	Alexandra Palace Way	36
GB	Archway	Sterling Way	35
GB	Archway	Highgate Road	35
GB	Archway	West End Lane	34
GB	Archway	Stamford Hill	32
GB	Archway	Hendon Way	29
GB	Archway	Tollington Road	29
GB	Archway	Hornsey Road	29
GB	Archway	Turnpike Lane	29
GB	Archway	Camden Road	28
GB	Archway	Isledon Road	28
GB	Archway	Kentish Town Road	28
GB	Archway	Parkhurst Road	27
GB	Archway	Regent's Park Road	27
GB	Archway	Watermead Way	26
GB	Archway	Falloden Way	24
GB	Archway	The Roundway	24
GB	Archway	Woodhouse Road	23
GB	Archway	Adelaide Road	23
GB	Archway	St Ann's Road	23
GB	Archway	Avenue Road	23
GB	Archway	Brent Street	22
GB	Archway	Grafton Road	22
GB	Archway	Park Road	22
GB	Archway	Great North Way	21
GB	Archway	Bruce Grove	21
GB	Archway	Church Lane	21
GB	Archway	Pinkham Way	21
GB	Archway	Crouch Hill	21
GB	Archway	Cricklewood Lane	20
GB	Archway	The Vale	20
GB	Archway	Junction Road	20
GB	Archway	High Street	19
GB	Archway	Leighton Road	19
GB	Archway	Gloucester Road	19
GB	Archway	West Green Road	19
GB	Archway	Muswell Hill	18
GB	Archway	Cricklewood Broadway	18
GB	Archway	Malden Road	18
GB	Archway	Endymion Road	18
GB	Archway	Amhurst Park	18
GB	Archway	The Avenue	17
GB	Archway	Torriano Avenue	17
GB	Archway	Hornsey Lane	17
GB	Archway	Clapton Common	17
GB	Archway	Trinity Road	16
GB	Archway	Stroud Green Road	16
GB	Archway	Pegasus Way	16
GB	Archway	Highgate Hill	16
GB	Archway	Gladstone Avenue	16
GB	Archway	Silver Street	16
GB	Archway	The Hale	16
GB	Archway	Broad Lane	16
GB	Archway	Nether Street	15
GB	Archway	Wightman Road	15
GB	Archway	Southampton Road	15
GB	Archway	Marlborough Road	15
GB	Archway	Telford Road	15
GB	Archway	Downhills Way	15
GB	Archway	Friern Barnet Road	15
GB	Archway	Golders Green Road	15
GB	Archway	Ballards Lane	14
GB	Archway	East End Road	14
GB	Archway	Lyttelton Road	14
GB	Archway	Claremont Road	14
GB	Archway	Hampden Road	14
GB	Archway	Palmerston Road	14
GB	Archway	Pembroke Road	14
GB	Archway	Willan Road	14
GB	Archway	College Crescent	14
GB	Archway	Belsize Road	14
GB	Archway	Oakfield Road	13
GB	Archway	St John's Way	13
GB	Archway	Powys Lane	13
GB	Archway	Broomfield Lane	13
GB	Archway	Kilburn Priory	13
GB	Archway	Truro Road	13
GB	Archway	Brondesbury Park	13
GB	Portsmouth	Eastern Road	52
GB	Portsmouth	Southampton Road	48
GB	Portsmouth	London Road	35
GB	Portsmouth	Rowner Road	24
GB	Portsmouth	Northern Road	23
GB	Portsmouth	South Street	23
GB	Portsmouth	Privett Road	18
GB	Portsmouth	Fareham Road	17
GB	Portsmouth	Western Road	17
GB	Portsmouth	Goldsmith Avenue	16
GB	Portsmouth	East Street	16
GB	Portsmouth	Port Way	16
GB	Portsmouth	Station Road	15
GB	Portsmouth	Portsdown Hill Road	14
GB	Portsmouth	Forton Road	14
GB	Portsmouth	Fratton Road	14
GB	Portsmouth	Havant Road	13
GB	Portsmouth	Holbrook Road	13
GB	Portsmouth	High Street	13
GB	Portsmouth	Copnor Road	12
GB	Portsmouth	Milton Road	12
GB	Portsmouth	Burrfields Road	12
GB	Portsmouth	Ferry Road	12
GB	Portsmouth	Clement Attlee Way	12
GB	Portsmouth	Norway Road	12
GB	Portsmouth	Fitzherbert Road	12
GB	Portsmouth	Mile End Road	11
GB	Portsmouth	Tipner Lane	11
GB	Portsmouth	Portsmouth Road	11
GB	Portsmouth	Heritage Way	11
GB	Portsmouth	Cherque Way	11
GB	Portsmouth	Union Road	11
GB	Portsmouth	Mumby Road	10
GB	Portsmouth	Clarence Esplanade	10
GB	Portsmouth	Fratton Way	10
GB	Portsmouth	Dundas Lane	10
GB	Portsmouth	Twyford Avenue	9
GB	Portsmouth	The Hard	9
GB	Portsmouth	Grange Road	9
GB	Portsmouth	Tichborne Way	9
GB	Portsmouth	Haslar Road	9
GB	Portsmouth	Stokes Bay Road	9
GB	Portsmouth	Compass Road	9
GB	Portsmouth	Devonshire Avenue	9
GB	Portsmouth	Walton Road	9
GB	Portsmouth	Clarence Parade	9
GB	Portsmouth	Henry Cort Way	9
GB	Portsmouth	Anglesea Road	8
GB	Portsmouth	West Street	8
GB	Portsmouth	The Keep	8
GB	Portsmouth	Marketway	8
GB	Portsmouth	Winston Churchill Avenue	8
GB	Portsmouth	Arundel Street	8
GB	Portsmouth	Military Road	8
GB	Portsmouth	Anns Hill Road	8
GB	Portsmouth	Rowner Lane	8
GB	Portsmouth	Eastney Road	8
GB	Portsmouth	Flathouse Road	8
GB	Portsmouth	Anchorage Road	8
GB	Portsmouth	Dore Avenue	8
GB	Portsmouth	Lake Road	8
GB	Portsmouth	South Parade	8
GB	Portsmouth	Esplanade	8
GB	Portsmouth	Wharf Road	8
GB	Portsmouth	Farlington Roundabout	8
GB	Portsmouth	Portsbridge Roundabout	8
GB	Portsmouth	Castle Trading Estate	8
GB	Portsmouth	Portchester Road	7
GB	Portsmouth	The Thicket	7
GB	Portsmouth	Unicorn Road	7
GB	Portsmouth	James Callaghan Drive	7
GB	Portsmouth	Rockingham Way	7
GB	Portsmouth	Brewers Lane	7
GB	Portsmouth	Warren Avenue	7
GB	Portsmouth	Broad Street	7
GB	Portsmouth	Lidiard Gardens	7
GB	Portsmouth	Rodney Road	7
GB	Portsmouth	Foster Road	7
GB	Portsmouth	Henderson Road	7
GB	Portsmouth	Haslemere Road	7
GB	Portsmouth	Rodney Close	7
GB	Portsmouth	Commercial Road	7
GB	Portsmouth	Hill Road	6
GB	Portsmouth	Southwick Hill Road	6
GB	Portsmouth	Grove Road	6
GB	Portsmouth	Alfred Road	6
GB	Portsmouth	Isambard Brunel Road	6
GB	Portsmouth	St George's Road	6
GB	Portsmouth	Tangier Road	6
GB	Portsmouth	Albert Road	6
GB	Portsmouth	St Georges Square	6
GB	Portsmouth	Queen Street	6
GB	Portsmouth	Wych Lane	6
GB	Portsmouth	Gregson Avenue	6
GB	Portsmouth	Old London Road	6
GB	Portsmouth	Fort Road	6
GB	Portsmouth	Longwater Drive	6
GB	Portsmouth	Carisbrooke Road	6
GB	Portsmouth	Osborne Road	6
GB	Portsmouth	St Helens Parade	6
GB	Swindon	Marlborough Road	127
GB	Swindon	Thamesdown Drive	103
GB	Swindon	Cricklade Road	81
GB	Swindon	Queens Drive	76
GB	Swindon	Great Western Way	72
GB	Swindon	Lady Lane	69
GB	Swindon	Salzgitter Drive	63
GB	Swindon	Swindon Road	58
GB	Swindon	Dorcan Way	57
GB	Swindon	Croft Road	51
GB	Swindon	Shrivenham Road	47
GB	Swindon	Whitehill Way	44
GB	Swindon	Elstree Way	44
GB	Swindon	Tewkesbury Way	43
GB	Swindon	Drakes Way	43
GB	Swindon	Highworth Road	41
GB	Swindon	Mead Way	38
GB	Swindon	Drove Road	37
GB	Swindon	Ocotal Way	37
GB	Swindon	Purton Road	37
GB	Swindon	Foxham Way	37
GB	Swindon	Pipers Way	35
GB	Swindon	Stirling Road	31
GB	Swindon	Homington Avenue	31
GB	Swindon	Westfield Way	30
GB	Swindon	Kembrey Street	30
GB	Swindon	Redhouse Way	30
GB	Swindon	Oxford Road	29
GB	Swindon	Ermin Street	29
GB	Swindon	Wootton Bassett Road	27
GB	Swindon	Roughmoor Way	27
GB	Swindon	Station Road	27
GB	Swindon	Tadpole Lane	27
GB	Swindon	Blackhorse Way	27
GB	Swindon	Peglars Way	27
GB	Swindon	Hay Lane	26
GB	Swindon	Eastbury Way	26
GB	Swindon	Mill Lane	25
GB	Swindon	Wanborough Road	25
GB	Swindon	Rodbourne Road	23
GB	Swindon	Faringdon Road	23
GB	Swindon	Oakhurst Way	23
GB	Swindon	County Road	22
GB	Swindon	Thresher Drive	22
GB	Swindon	Fleming Way	21
GB	Swindon	High Street	21
GB	Swindon	Corporation Street	21
GB	Swindon	Grange Park Way	21
GB	Swindon	Cirencester Way	20
GB	Swindon	Merlin Way	19
GB	Swindon	North Star Avenue	19
GB	Swindon	Worsley Road	19
GB	Swindon	Overbrook	19
GB	Swindon	Torun Way	19
GB	Swindon	Wichel Way	19
GB	Swindon	Wharf Road	18
GB	Swindon	Victoria Road	18
GB	Swindon	Queen Elizabeth Drive	18
GB	Swindon	Penzance Drive	18
GB	Swindon	Eldene Drive	18
GB	Swindon	Scott Way	18
GB	Swindon	Manchester Road	17
GB	Swindon	The Bramptons	17
GB	Swindon	Liden Drive	17
GB	Swindon	Thornhill Road	17
GB	Swindon	Okebourne Park	17
GB	Swindon	Park Lane	17
GB	Swindon	Akers Way	16
GB	Swindon	Thursday Street	16
GB	Swindon	Cockleberry	15
GB	Swindon	Transfer Bridges	15
GB	Swindon	Peatmoor Way	15
GB	Swindon	Redposts Drive	15
GB	Swindon	Kemble Drive	14
GB	Swindon	Stratton Road	14
GB	Swindon	Fairlawn	14
GB	Swindon	Marlowe Avenue	14
GB	Swindon	Lowry Way	14
GB	Swindon	The Street	13
GB	Swindon	Northern Road	13
GB	Swindon	Cheney Manor Road	13
GB	Swindon	Shaftesbury Avenue	13
GB	Swindon	Gainsborough Way	13
GB	Swindon	Princes Street	13
GB	Swindon	Paddington Drive	13
GB	Swindon	Link Avenue	13
GB	Swindon	Old Vicarage Lane	13
GB	Swindon	Badbury Roundabout	13
GB	Swindon	Chatsworth Road	13
GB	Swindon	Shipley Drive	13
GB	Swindon	Elmore	13
GB	Swindon	Ferndale Road	12
GB	Swindon	Crombey Street	12
GB	Swindon	Ramleaze Drive	12
GB	Swindon	Thorney Park	12
GB	Swindon	Garsington Drive	12
GB	Swindon	Groundwell Road	12
GB	Swindon	Spring Gardens	12
GB	Swindon	Lords Close	12
GB	Swindon	The Magic Roundabout	12
GB	Dudley	High Street	198
GB	Dudley	Dudley Road	106
GB	Dudley	Wolverhampton Road	101
GB	Dudley	Birmingham Road	68
GB	Dudley	Halesowen Road	67
GB	Dudley	Oldbury Ringway	54
GB	Dudley	Birmingham New Road	50
GB	Dudley	Stourbridge Road	47
GB	Dudley	Tipton Road	46
GB	Dudley	Oldbury Road	43
GB	Dudley	Vicarage Road	42
GB	Dudley	Pedmore Road	41
GB	Dudley	Dudley Road East	40
GB	Dudley	Church Street	39
GB	Dudley	Hagley Road West	38
GB	Dudley	Great Bridge Street	36
GB	Dudley	New Birmingham Road	35
GB	Dudley	Bromford Road	32
GB	Dudley	Venture Way	32
GB	Dudley	Black Country New Road	32
GB	Dudley	Portway Road	31
GB	Dudley	Halesowen Street	29
GB	Dudley	The Boulevard	29
GB	Dudley	Station Road	28
GB	Dudley	Priory Road	28
GB	Dudley	Dudley Street	27
GB	Dudley	Kelvin Way	26
GB	Dudley	Rowley Village	26
GB	Dudley	Darbys Hill Road	26
GB	Dudley	The Broadway	25
GB	Dudley	New Road	24
GB	Dudley	Level Street	24
GB	Dudley	Chapel Street	24
GB	Dudley	Cronehills Linkway	24
GB	Dudley	Waterfront Way	23
GB	Dudley	The Expressway	23
GB	Dudley	Corngreaves Road	23
GB	Dudley	The Embankment	22
GB	Dudley	Kent Road	22
GB	Dudley	Moor Street	22
GB	Dudley	Grange Lane	21
GB	Dudley	Mill Street	21
GB	Dudley	Penncricket Lane	21
GB	Dudley	Throne Road	21
GB	Dudley	Dudley Port	21
GB	Dudley	Spon Lane South	20
GB	Dudley	Pound Road	20
GB	Dudley	Stream Road	20
GB	Dudley	Coombs Road	20
GB	Dudley	Bromford Lane	19
GB	Dudley	Union Street	19
GB	Dudley	Trinity Street	19
GB	Dudley	Horseley Heath	18
GB	Dudley	Queen Street	18
GB	Dudley	Long Lane	18
GB	Dudley	Park Road	18
GB	Dudley	Times Square Avenue	18
GB	Dudley	Queensway	17
GB	Dudley	Park Street	17
GB	Dudley	Bromley Lane	17
GB	Dudley	Church Road	17
GB	Dudley	The Gateway	17
GB	Dudley	Titford Road	17
GB	Dudley	Churchbridge	17
GB	Dudley	Spon Lane	17
GB	Dudley	Pensnett Road	17
GB	Dudley	Himley Road	17
GB	Dudley	Reform Street	17
GB	Dudley	John Street	16
GB	Dudley	Marl Hole Lane	16
GB	Dudley	Victoria Road	16
GB	Dudley	Hurst Lane	16
GB	Dudley	Market Place	16
GB	Dudley	Merry Hill	16
GB	Dudley	Birmingham Street	16
GB	Dudley	Dudley Road West	16
GB	Dudley	Blower's Green Road	16
GB	Dudley	Henderson Way	16
GB	Dudley	Hill Street	15
GB	Dudley	King Street	15
GB	Dudley	Duncan Edwards Way	15
GB	Dudley	Castle Hill	15
GB	Dudley	Mucklow Hill	15
GB	Dudley	Peartree Lane	15
GB	Dudley	Hagley Road	15
GB	Dudley	Grange Road	15
GB	Dudley	New Street	15
GB	Dudley	Victoria Street	15
GB	Dudley	West Bromwich Ringway	15
GB	Dudley	Causeway Green Road	15
GB	Dudley	Canal Street	15
GB	Dudley	Manor Way	14
GB	Dudley	Horseley Road	14
GB	Dudley	Whitehall Road	14
GB	Dudley	Thorns Road	14
GB	Dudley	Kingsway	14
GB	Dudley	Burnt Tree	14
GB	Dudley	Albion Roundabout	14
GB	Dudley	Brook Street	13
GB	Dudley	Owen Street	13
GB	Aberdeen	Wellington Road	104
GB	Aberdeen	North Anderson Drive	75
GB	Aberdeen	King Street	63
GB	Aberdeen	Lang Stracht	49
GB	Aberdeen	Auchmill Road	45
GB	Aberdeen	Esplanade	42
GB	Aberdeen	Great Northern Road	41
GB	Aberdeen	Queen's Road	39
GB	Aberdeen	Balnagask Road	39
GB	Aberdeen	Great Southern Road	35
GB	Aberdeen	North Deeside Road	33
GB	Aberdeen	The Parkway	32
GB	Aberdeen	Holburn Street	31
GB	Aberdeen	Ellon Road	30
GB	Aberdeen	Stonehaven Road	30
GB	Aberdeen	Beach Boulevard	27
GB	Aberdeen	Links Road	27
GB	Aberdeen	Provost Rust Drive	26
GB	Aberdeen	King's Gate	25
GB	Aberdeen	Market Street	24
GB	Aberdeen	Countesswells Road	24
GB	Aberdeen	Great Western Road	23
GB	Aberdeen	Lee Crescent North	23
GB	Aberdeen	Inverurie Road	23
GB	Aberdeen	Anderson Drive	23
GB	Aberdeen	Springfield Road	23
GB	Aberdeen	Foresterhill Road	23
GB	Aberdeen	George Street	22
GB	Aberdeen	Union Street	21
GB	Aberdeen	Jesmond Drive	20
GB	Aberdeen	South Anderson Drive	20
GB	Aberdeen	Don Street	20
GB	Aberdeen	Scotstown Road	19
GB	Aberdeen	St Machar Drive	19
GB	Aberdeen	Coast Road	19
GB	Aberdeen	Provost Watt Drive	19
GB	Aberdeen	Aberdeen Western Peripheral Route	19
GB	Aberdeen	Westburn Road	18
GB	Aberdeen	Garthdee Road	18
GB	Aberdeen	Cove Road	18
GB	Aberdeen	Newburgh Road	17
GB	Aberdeen	Newburgh Circle	17
GB	Aberdeen	North Esplanade West	17
GB	Aberdeen	Lee Crescent	16
GB	Aberdeen	Hareness Road	16
GB	Aberdeen	Bon-Accord Street	16
GB	Aberdeen	Bedford Road	15
GB	Aberdeen	Summer Street	15
GB	Aberdeen	Station Road	15
GB	Aberdeen	Mugiemoss Road	15
GB	Aberdeen	Provost Fraser Drive	15
GB	Aberdeen	Mastrick Road	15
GB	Aberdeen	Victoria Road	15
GB	Aberdeen	Ashgrove Road West	15
GB	Aberdeen	Hardgate	15
GB	Aberdeen	Palmerston Road	15
GB	Aberdeen	Haudagain Roundabout Bypass	14
GB	Aberdeen	Loirston Avenue	14
GB	Aberdeen	Hutcheon Street	13
GB	Aberdeen	Hilton Drive	13
GB	Aberdeen	Gordon Brae	13
GB	Aberdeen	Jesmond Avenue	13
GB	Aberdeen	Hutcheon Low Drive	13
GB	Aberdeen	Abbotswell Crescent	13
GB	Aberdeen	North Esplanade East	13
GB	Aberdeen	College Street	13
GB	Aberdeen	Gallowgate	12
GB	Aberdeen	West North Street	12
GB	Aberdeen	Rosemount Viaduct	12
GB	Aberdeen	Queen Street	12
GB	Aberdeen	Whitestripes Avenue	12
GB	Aberdeen	Fairview Street	12
GB	Aberdeen	Fairview Manor	12
GB	Aberdeen	Valentine Drive	12
GB	Aberdeen	Queen's Den	12
GB	Aberdeen	West Tullos Road	12
GB	Aberdeen	Crown Street	12
GB	Aberdeen	Wales Street	12
GB	Aberdeen	Guild Street	12
GB	Aberdeen	Deeside Brae	12
GB	Aberdeen	Loch Street	11
GB	Aberdeen	John Street	11
GB	Aberdeen	Laurel Drive	11
GB	Aberdeen	Howes Road	11
GB	Aberdeen	Springhill Road	11
GB	Aberdeen	Craigton Road	11
GB	Aberdeen	Wellington Circle	11
GB	Aberdeen	Commerce Street	11
GB	Aberdeen	Castle Terrace	11
GB	Aberdeen	Hayton Road	11
GB	Aberdeen	Sunnybank Road	10
GB	Aberdeen	Bridge Street	10
GB	Aberdeen	Mounthooly Roundabout	10
GB	Aberdeen	Albert Street	10
GB	Aberdeen	North Donside Road	10
GB	Aberdeen	Balgownie Road	10
GB	Aberdeen	Oldmeldrum Road	10
GB	Aberdeen	Rosehill Drive	10
GB	Aberdeen	Greenfern Road	10
GB	Aberdeen	Summerhill Road	10
GB	Sutton	Brighton Road	144
GB	Sutton	Kingston Road	100
GB	Sutton	Malden Road	72
GB	Sutton	London Road	70
GB	Sutton	High Street	58
GB	Sutton	Bushey Road	54
GB	Sutton	Chessington Road	51
GB	Sutton	Cheam Road	49
GB	Sutton	Malden Way	49
GB	Sutton	Reigate Road	48
GB	Sutton	Epsom Road	47
GB	Sutton	Morden Road	45
GB	Sutton	Central Road	36
GB	Sutton	South Lane	33
GB	Sutton	Chertsey Lane	32
GB	Sutton	Ewell By-Pass	29
GB	Sutton	Horton Lane	29
GB	Sutton	Ewell Road	28
GB	Sutton	West Barnes Lane	27
GB	Sutton	Oldfields Road	27
GB	Sutton	Beverley Way	24
GB	Sutton	Burlington Road	23
GB	Sutton	Farthing Way	23
GB	Sutton	Abbots Avenue	23
GB	Sutton	Belmont Rise	22
GB	Sutton	Carshalton Road	21
GB	Sutton	Church Road	21
GB	Sutton	Station Approach	20
GB	Sutton	Green Lane	20
GB	Sutton	Fir Tree Road	19
GB	Sutton	Dorking Road	19
GB	Sutton	West Street	18
GB	Sutton	Middleton Road	18
GB	Sutton	Ruxley Lane	18
GB	Sutton	Hook Road	17
GB	Sutton	Throwley Way	17
GB	Sutton	Ashley Road	16
GB	Sutton	Moor Lane	16
GB	Sutton	Morden Hall Road	15
GB	Sutton	The Green	15
GB	Sutton	Chipstead Valley Road	15
GB	Sutton	Banstead Road	15
GB	Sutton	Crossways	15
GB	Sutton	Woodmansterne Road	14
GB	Sutton	Approach Road	14
GB	Sutton	St Dunstan's Hill	14
GB	Sutton	Tudor Drive	14
GB	Sutton	Jubilee Way	14
GB	Sutton	Grove Road	13
GB	Sutton	Cannon Hill Lane	13
GB	Sutton	Wrythe Lane	13
GB	Sutton	East Street	13
GB	Sutton	The Drive	13
GB	Sutton	Sutton Common Road	13
GB	Sutton	Seymour Avenue	13
GB	Sutton	Cox Lane	13
GB	Sutton	Tolworth Junction	13
GB	Sutton	Stanley Park Road	12
GB	Sutton	Martin Way	12
GB	Sutton	Pine Walk	12
GB	Sutton	Kiln Lane	12
GB	Sutton	The Avenue	12
GB	Sutton	Bradstock Road	12
GB	Sutton	Oaks Avenue	12
GB	Sutton	Crown Road	12
GB	Sutton	Tolworth Broadway	12
GB	Sutton	Stoneleigh Park Road	12
GB	Sutton	Collingwood Road	12
GB	Sutton	Malden Junction	12
GB	Sutton	Christ Church Road	11
GB	Sutton	Downs Road	11
GB	Sutton	Reigate Avenue	11
GB	Sutton	Manor Drive North	11
GB	Sutton	Waverley Road	11
GB	Sutton	Seddon Road	11
GB	Sutton	Tolworth Rise North	11
GB	Sutton	Seaforth Gardens	11
GB	Sutton	Lower Morden Lane	11
GB	Sutton	Worcester Park Road	11
GB	Sutton	Chantilly Way	11
GB	Sutton	Stanley Road	10
GB	Sutton	Waterhouse Lane	10
GB	Sutton	Woodcote Road	10
GB	Sutton	Park Road	10
GB	Sutton	Grand Drive	10
GB	Sutton	St. Helier Avenue	10
GB	Sutton	Chadacre Road	10
GB	Sutton	Gander Green Lane	10
GB	Sutton	Marlpit Lane	10
GB	Sutton	Old Lodge Lane	10
GB	Sutton	Bunbury Way	10
GB	Sutton	Woodcote Grove Road	10
GB	Sutton	Bishopsford Road	10
GB	Sutton	Tolworth Rise South	10
GB	Sutton	McKenzie Way	10
GB	Sutton	Fountain Drive	10
GB	Sutton	Rosehill Roundabout	10
GB	Sutton	West Hill	10
GB	Sutton	Thorndon Gardens	10
GB	Sutton	Beverley roundabout	10
GB	St Helens	East Lancashire Road	84
GB	St Helens	Warrington Road	68
GB	St Helens	Liverpool Road	42
GB	St Helens	James Roby Way	40
GB	St Helens	Parr Street	30
GB	St Helens	Park Road	24
GB	St Helens	Jubits Lane	22
GB	St Helens	Clock Face Road	20
GB	St Helens	Prescot Road	20
GB	St Helens	Church Road	19
GB	St Helens	Marshalls Cross Road	19
GB	St Helens	Elton Head Road	19
GB	St Helens	Rainford Bypass	18
GB	St Helens	Stanley Bank Way	18
GB	St Helens	Moss Bank Road	17
GB	St Helens	Linkway West	17
GB	St Helens	Sutton Road	17
GB	St Helens	Rainhill Stoops Interchange	16
GB	St Helens	Carr Mill Road	16
GB	St Helens	Mill Lane	15
GB	St Helens	Chester Lane	15
GB	St Helens	Forest House Interchange	14
GB	St Helens	Blackbrook Road	14
GB	St Helens	College Street	14
GB	St Helens	Hall Lane	14
GB	St Helens	Corporation Street	14
GB	St Helens	Haydock Lane	14
GB	St Helens	Mount Pleasant Avenue	14
GB	St Helens	Wilmere Lane	13
GB	St Helens	Dentons Green Lane	13
GB	St Helens	Station Road	13
GB	St Helens	Rainford Road	12
GB	St Helens	Dragon Lane	12
GB	St Helens	King Street	12
GB	St Helens	Fleet Lane	12
GB	St Helens	Washway Lane	11
GB	St Helens	Newton Road	11
GB	St Helens	Chapel Lane	11
GB	St Helens	Crow Lane West	11
GB	St Helens	Millfield Lane	11
GB	St Helens	Gorsey Lane	11
GB	St Helens	Cables Way	11
GB	St Helens	Lunts Heath Road	10
GB	St Helens	Penny Lane	10
GB	St Helens	The Landings	10
GB	St Helens	Sherdley Road	10
GB	St Helens	Knowsley Road	10
GB	St Helens	Westfield Street	10
GB	St Helens	Chalon Way West	10
GB	St Helens	Sankey Street	10
GB	St Helens	Steley Way	10
GB	St Helens	Watkinson Way	10
GB	St Helens	Moore Park Way	10
GB	St Helens	Peasley Cross	9
GB	St Helens	Mossborough Road	9
GB	St Helens	Hall Street	9
GB	St Helens	St Helens Road	9
GB	St Helens	Peasley Cross Lane	9
GB	St Helens	Standish Street	9
GB	St Helens	Scafell Road	9
GB	St Helens	Shaw Street	9
GB	St Helens	Piele Road	9
GB	St Helens	Manchester Road	9
GB	St Helens	Pipit Avenue	8
GB	St Helens	Milverny Way	8
