release_id	corrected_date	source	old_date
24213	1998-01-05	wikidata:Q6840069	1998-01-01
24214	1998-07-01	wikidata:Q102503079	1998-01-01
24217	1998-12-15	wikidata:Q6840187	1998-01-01
24219	1998-04-30	wikidata:Q1176842	1998-01-01
24223	1998-12-11	raw	1998-01-01
24224	1998-04-30	wikidata:Q5230610	1998-01-01
24226	1998-12-01	raw	1998-01-01
24228	1998-12-01	raw	1998-01-01
24230	1998-08-31	wikidata:Q3866293	1998-01-01
24231	1998-12-20	wikidata:Q2331763	1998-01-01
24232	1998-07-31	wikidata:Q3284443	1998-01-01
24233	1998-07-31	wikidata:Q3284443	1998-01-01
24235	1998-10-31	wikidata:Q1989219	1998-01-01
24236	1998-12-01	raw	1998-01-01
24238	1998-09-30	wikidata:Q3334428	1998-01-01
24240	1998-12-01	wikidata:Q3335759	1998-01-01
24241	1998-03-25	wikidata:Q1139007	1998-01-01
24244	1998-08-31	wikidata:Q3171293	1998-01-01
24245	1998-11-25	wikidata:Q2386012	1998-01-01
24255	1998-10-02	wikidata:Q3470532	1998-01-01
24257	1998-04-30	wikidata:Q3197458	1998-01-01
24258	1998-08-31	wikidata:Q1269146	1998-01-01
24262	1998-12-01	raw	1998-01-01
24263	1998-09-30	wikidata:Q7201004	1998-01-01
24265	1998-11-18	raw	1998-01-01
24266	1998-10-23	raw	1998-01-01
24267	1998-11-27	raw	1998-01-01
24268	1998-12-18	raw	1998-01-01
24269	1998-06-30	wikidata:Q3907265	1998-01-01
24270	1998-10-22	regional:jp	1998-01-01
24271	1998-11-30	wikidata:Q1070478	1998-01-01
24273	1998-12-01	raw	1998-01-01
24282	1998-04-01	wikidata:Q3417475	1998-01-01
24283	1998-12-01	raw	1998-01-01
24284	1998-12-01	raw	1998-01-01
24285	1998-01-14	wikidata:Q28126740	1998-01-01
24287	1998-07-31	wikidata:Q3422891	1998-01-01
24293	1998-12-04	raw	1998-01-01
24294	1998-12-04	raw	1998-01-01
24296	1998-08-31	wikidata:Q3459046	1998-01-01
24299	1998-04-30	wikidata:Q586267	1998-01-01
24300	1998-11-27	raw	1998-01-01
24301	1998-11-27	raw	1998-01-01
24303	1998-02-01	regional:jp	1998-01-01
24306	1998-10-01	wikidata:Q1992120	1998-01-01
24307	1998-12-01	raw	1998-01-01
24309	1998-09-30	wikidata:Q2097031	1998-01-01
24310	1998-10-31	wikidata:Q2280672	1998-01-01
24313	1998-03-04	wikidata:Q2609037	1998-01-01
24317	1998-05-25	wikidata:Q16259270	1998-01-01
24318	1998-02-28	wikidata:Q7563710	1998-01-01
24319	1998-12-12	wikidata:Q2636173	1998-01-01
24320	1998-10-31	wikidata:Q7572267	1998-01-01
24322	1998-11-23	wikidata:Q7575468	1998-01-01
24326	1998-10-01	wikidata:Q3824662	1998-01-01
24328	1998-02-09	wikidata:Q3968320	1998-01-01
24329	1998-02-24	wikidata:Q55301	1998-01-01
24330	1998-10-21	wikidata:Q7601083	1998-01-01
24331	1998-04-08	wikidata:Q2389272	1998-01-01
24332	1998-12-03	wikidata:Q54297	1998-01-01
24333	1998-06-23	wikidata:Q122860706	1998-01-01
24334	1998-11-30	wikidata:Q840409	1998-01-01
24345	1998-12-01	raw	1998-01-01
24347	1998-08-01	wikidata:Q7642589	1998-01-01
24350	1998-11-27	raw	1998-01-01
24353	1998-09-30	wikidata:Q3519030	1998-01-01
24354	1998-09-30	wikidata:Q2326787	1998-01-01
24355	1998-10-21	raw	1998-01-01
24356	1998-02-28	wikidata:Q2376743	1998-01-01
24358	1998-10-01	wikidata:Q113714725	1998-01-01
24359	1998-03-26	wikidata:Q6113095	1998-01-01
24361	1998-12-12	raw	1998-01-01
24367	1998-11-20	wikidata:Q2579674	1998-01-01
24368	1998-12-18	raw	1998-01-01
24369	1998-06-01	wikidata:Q2576094	1998-01-01
24370	1998-11-30	wikidata:Q931737	1998-01-01
24371	1998-04-17	wikidata:Q7797576	1998-01-01
24373	1998-08-21	wikidata:Q1068778	1998-01-01
24374	1998-11-30	wikidata:Q7815324	1998-01-01
24376	1998-11-21	wikidata:Q1123794	1998-01-01
24378	1998-06-30	wikidata:Q3532665	1998-01-01
24379	1998-04-30	wikidata:Q4357791	1998-01-01
24381	1998-10-21	wikidata:Q3098037	1998-01-01
24382	1998-12-01	raw	1998-01-01
24383	1998-10-31	wikidata:Q3548001	1998-01-01
24386	1998-05-22	wikidata:Q588147	1998-01-01
24389	1998-06-01	wikidata:Q4103296	1998-01-01
24395	1998-06-30	wikidata:Q2070837	1998-01-01
24396	1998-10-31	wikidata:Q2079433	1998-01-01
24397	1998-03-31	wikidata:Q2067226	1998-01-01
24398	1998-10-21	raw	1998-01-01
24399	1998-11-27	wikidata:Q3567573	1998-01-01
24401	1998-03-31	wikidata:Q864026	1998-01-01
24403	1998-06-17	wikidata:Q675511	1998-01-01
24420	1999-09-24	raw	1999-01-01
24421	2001-11-30	raw	2001-01-01
24477	1998-02-01	regional:na	1998-01-01
24508	1998-02-25	regional:na	1998-01-01
24540	1998-02-28	regional:na	1998-01-01
24544	1998-03-01	regional:na	1998-01-01
24671	1998-04-07	regional:na	1998-01-01
24746	1998-12-01	raw	1998-01-01
24750	1998-05-20	regional:na	1998-01-01
24798	1998-06-01	regional:na	1998-01-01
24823	1998-02-26	regional:jp	1998-01-01
24886	1998-06-30	regional:na	1998-01-01
24929	2000-01-14	raw	2000-01-01
24980	1998-08-01	regional:na	1998-01-01
25058	2001-11-15	wikidata:Q126106498	2001-01-01
25066	1998-09-09	regional:na	1998-01-01
25133	1998-04-09	regional:jp	1998-01-01
25134	1998-07-30	regional:jp	1998-01-01
25156	1998-06-04	regional:jp	1998-01-01
25158	1998-10-01	regional:na	1998-01-01
25177	1998-10-10	regional:na	1998-01-01
25246	1998-10-31	regional:na	1998-01-01
25247	1998-10-31	regional:na	1998-01-01
25248	1998-10-31	regional:na	1998-01-01
25251	1998-10-31	regional:na	1998-01-01
25253	1998-11-01	regional:na	1998-01-01
25254	1998-11-01	regional:na	1998-01-01
25268	1998-05-21	regional:jp	1998-01-01
25269	1998-11-10	regional:na	1998-01-01
25292	1998-11-15	regional:na	1998-01-01
25311	1998-12-01	raw	1998-01-01
25314	1999-02-28	raw	1999-01-01
25353	1998-11-19	regional:jp	1998-01-01
25362	1998-12-01	regional:na	1998-01-01
25459	1999-08-01	raw	1999-01-01
25460	1999-11-30	wikidata:Q2807392	1999-01-01
25465	1999-06-17	wikidata:Q2823769	1999-01-01
25466	1999-09-27	wikidata:Q34852	1999-01-01
25467	1999-10-31	wikidata:Q392321	1999-01-01
25469	1999-04-30	wikidata:Q1770108	1999-01-01
25470	1999-06-25	raw	1999-01-01
25471	1999-10-18	wikidata:Q740986	1999-01-01
25472	1999-09-22	wikidata:Q4763085	1999-01-01
25473	1999-06-24	raw	1999-01-01
25474	1999-10-22	raw	1999-01-01
25476	1999-12-01	raw	1999-01-01
25477	1999-03-22	wikidata:Q4794188	1999-01-01
25478	1999-10-13	wikidata:Q4034393	1999-01-01
25479	1999-11-02	wikidata:Q380578	1999-01-01
25480	1999-09-01	raw	1999-01-01
25483	1999-08-05	raw	1999-01-01
25484	1999-01-29	raw	1999-01-01
25485	1999-11-01	raw	1999-01-01
25487	1999-08-27	raw	1999-01-01
25488	1999-04-30	wikidata:Q2617580	1999-01-01
25489	1999-12-30	wikidata:Q4859674	1999-01-01
25490	1999-05-01	raw	1999-01-01
25491	1999-12-11	raw	1999-01-01
25492	1999-11-04	raw	1999-01-01
25496	1999-03-11	raw	1999-01-01
25497	1999-11-25	raw	1999-01-01
25498	1999-10-25	raw	1999-01-01
25499	1999-11-17	raw	1999-01-01
25500	1999-09-01	raw	1999-01-01
25501	1999-12-01	raw	1999-01-01
25502	1999-12-17	raw	1999-01-01
25503	1999-12-17	raw	1999-01-01
25505	1999-01-29	raw	1999-01-01
25506	1999-05-31	wikidata:Q2603276	1999-01-01
25507	1999-03-26	raw	1999-01-01
25508	1999-06-01	raw	1999-01-01
25510	1999-09-14	wikidata:Q5015329	1999-01-01
25511	1999-12-08	wikidata:Q5015343	1999-01-01
25512	1999-07-01	raw	1999-01-01
25514	1999-05-15	raw	1999-01-01
25515	1999-06-01	wikidata:Q5043577	1999-01-01
25516	1999-09-10	wikidata:Q3660482	1999-01-01
25517	1999-12-01	raw	1999-01-01
25518	1999-12-01	raw	1999-01-01
25519	1999-03-26	wikidata:Q5070132	1999-01-01
25520	1999-12-03	wikidata:Q96374740	1999-01-01
25522	1999-04-16	raw	1999-01-01
25523	1999-11-15	raw	1999-01-01
25525	1999-11-03	raw	1999-01-01
25527	1999-07-30	raw	1999-01-01
25528	1999-07-31	wikidata:Q2325366	1999-01-01
25529	1999-03-01	wikidata:Q1027136	1999-01-01
25530	1999-10-01	raw	1999-01-01
25531	1999-11-01	wikidata:Q1105706	1999-01-01
25532	1999-11-05	raw	1999-01-01
25533	1999-08-27	wikidata:Q754335	1999-01-01
25534	1999-06-08	raw	1999-01-01
25535	1999-03-18	wikidata:Q116768629	1999-01-01
25536	1999-12-01	raw	1999-01-01
25537	1999-04-30	wikidata:Q2998017	1999-01-01
25538	1999-06-19	wikidata:Q163628	1999-01-01
25539	1999-02-01	wikidata:Q1139272	1999-01-01
25540	1999-11-04	wikidata:Q5183653	1999-01-01
25542	1999-06-30	wikidata:Q2274988	1999-01-01
25543	1999-12-20	wikidata:Q2692639	1999-01-01
25545	1999-09-30	wikidata:Q5196967	1999-01-01
25546	1999-12-01	raw	1999-01-01
25547	1999-03-19	raw	1999-01-01
25548	1999-12-24	raw	1999-01-01
25549	1999-07-31	wikidata:Q2524491	1999-01-01
25551	1999-12-22	raw	1999-01-01
25552	1999-11-03	wikidata:Q907320	1999-01-01
25553	1999-12-10	raw	1999-01-01
25554	1999-06-17	wikidata:Q2319900	1999-01-01
25557	1999-04-28	raw	1999-01-01
25558	1999-07-01	wikidata:Q1226632	1999-01-01
25559	1999-10-04	wikidata:Q2477594	1999-01-01
25560	1999-07-05	wikidata:Q914128	1999-01-01
25561	1999-09-28	wikidata:Q1747557	1999-01-01
25562	1999-12-01	raw	1999-01-01
25563	1999-03-12	raw	1999-01-01
25564	1999-07-23	raw	1999-01-01
25565	1999-08-19	wikidata:Q5303994	1999-01-01
25566	1999-10-01	wikidata:Q2625274	1999-01-01
25567	1999-09-23	raw	1999-01-01
25568	1999-07-14	wikidata:Q2483289	1999-01-01
25569	1999-06-25	wikidata:Q2293778	1999-01-01
25572	1999-09-10	raw	1999-01-01
25573	1999-06-30	wikidata:Q1077080	1999-01-01
25574	1999-10-15	raw	1999-01-01
25575	1999-11-16	raw	1999-01-01
25577	1999-11-01	wikidata:Q5359853	1999-01-01
25578	1999-10-01	raw	1999-01-01
25579	1999-03-16	wikidata:Q1134845	1999-01-01
25580	1999-11-01	wikidata:Q16259528	1999-01-01
25581	1999-04-30	wikidata:Q105799952	1999-01-01
25583	1999-11-30	raw	1999-01-01
25584	1999-09-30	wikidata:Q2562672	1999-01-01
25586	1999-02-11	wikidata:Q245006	1999-01-01
25588	1999-09-17	wikidata:Q3073729	1999-01-01
25589	1999-10-20	wikidata:Q1750390	1999-01-01
25590	1999-11-05	wikidata:Q19752955	1999-01-01
25591	1999-09-30	wikidata:Q1354428	1999-01-01
25593	1999-10-01	raw	1999-01-01
25595	1999-10-05	wikidata:Q2526511	1999-01-01
25596	1999-05-29	raw	1999-01-01
25597	1999-04-08	raw	1999-01-01
25598	1999-12-16	raw	1999-01-01
25599	1999-01-14	raw	1999-01-01
25603	1999-08-13	raw	1999-01-01
25605	1999-11-15	raw	1999-01-01
25607	1999-12-01	raw	1999-01-01
25608	1999-10-29	raw	1999-01-01
25609	1999-07-16	raw	1999-01-01
25611	1999-12-10	raw	1999-01-01
25612	1999-10-01	raw	1999-01-01
25613	1999-09-30	wikidata:Q94460	1999-01-01
25615	1999-03-31	wikidata:Q19431	1999-01-01
25616	1999-02-28	wikidata:Q3118214	1999-01-01
25617	1999-07-01	wikidata:Q5617542	1999-01-01
25618	1999-09-10	raw	1999-01-01
25620	1999-10-29	raw	1999-01-01
25621	1999-02-26	raw	1999-01-01
25622	1999-04-28	raw	1999-01-01
25623	1999-08-06	raw	1999-01-01
25624	1999-11-01	raw	1999-01-01
25626	1999-07-17	raw	1999-01-01
25627	1999-04-28	raw	1999-01-01
25628	1999-12-28	raw	1999-01-01
25629	1999-02-28	wikidata:Q220965	1999-01-01
25630	1999-09-30	wikidata:Q507074	1999-01-01
25631	1999-07-29	wikidata:Q2734496	1999-01-01
25633	1999-04-23	raw	1999-01-01
25634	1999-12-23	raw	1999-01-01
25635	1999-09-28	wikidata:Q1116724	1999-01-01
25636	1999-02-19	raw	1999-01-01
25639	1999-10-31	wikidata:Q580276	1999-01-01
25641	1999-04-01	wikidata:Q2404904	1999-01-01
25642	1999-11-23	wikidata:Q1527683	1999-01-01
25644	1999-05-13	raw	1999-01-01
25645	1999-05-15	raw	1999-01-01
25646	1999-07-01	raw	1999-01-01
25647	1999-11-22	wikidata:Q4041530	1999-01-01
25648	1999-08-13	raw	1999-01-01
25649	1999-07-23	wikidata:Q2996015	1999-01-01
25653	1999-11-11	raw	1999-01-01
25655	1999-04-23	raw	1999-01-01
25656	1999-07-23	raw	1999-01-01
25657	1999-12-17	raw	1999-01-01
25658	1999-10-21	raw	1999-01-01
25659	1999-10-08	raw	1999-01-01
25660	1999-12-10	raw	1999-01-01
25661	1999-06-04	raw	1999-01-01
25662	1999-06-03	raw	1999-01-01
25663	1999-02-12	raw	1999-01-01
25664	1999-09-23	raw	1999-01-01
25665	1999-06-01	raw	1999-01-01
25666	1999-03-19	raw	1999-01-01
25667	1999-12-24	raw	1999-01-01
25668	1999-10-01	wikidata:Q6412224	1999-01-01
25669	1999-06-30	wikidata:Q594850	1999-01-01
25670	1999-11-25	raw	1999-01-01
25671	1999-04-01	raw	1999-01-01
25672	1999-07-01	raw	1999-01-01
25673	1999-12-07	raw	1999-01-01
25674	1999-07-23	raw	1999-01-01
25675	1999-03-12	raw	1999-01-01
25677	1999-03-03	wikidata:Q608498	1999-01-01
25678	1999-08-16	wikidata:Q282623	1999-01-01
25679	1999-07-16	raw	1999-01-01
25680	1999-11-23	raw	1999-01-01
25681	1999-10-31	wikidata:Q1128672	1999-01-01
25682	1999-11-15	wikidata:Q3915214	1999-01-01
25683	1999-11-26	raw	1999-01-01
25686	1999-07-30	raw	1999-01-01
25688	1999-11-26	raw	1999-01-01
25689	1999-04-01	raw	1999-01-01
25690	1999-09-01	raw	1999-01-01
25691	1999-06-11	raw	1999-01-01
25692	1999-05-01	raw	1999-01-01
25697	1999-11-01	raw	1999-01-01
25698	1999-08-31	wikidata:Q3275495	1999-01-01
25699	1999-11-12	raw	1999-01-01
25700	1999-09-10	raw	1999-01-01
25701	1999-12-01	raw	1999-01-01
25702	1999-08-10	raw	1999-01-01
25705	1999-07-23	raw	1999-01-01
25706	1999-07-23	raw	1999-01-01
25707	1999-10-29	raw	1999-01-01
25708	1999-04-16	raw	1999-01-01
25709	1999-12-24	raw	1999-01-01
25710	1999-11-30	wikidata:Q6826913	1999-01-01
25711	1999-11-22	raw	1999-01-01
25712	1999-04-23	wikidata:Q53935553	1999-01-01
25714	1999-10-20	wikidata:Q3312381	1999-01-01
25715	1999-02-27	wikidata:Q1051694	1999-01-01
25716	1999-03-01	raw	1999-01-01
25717	1999-05-01	raw	1999-01-01
25719	1999-07-15	regional:jp	1999-01-01
25720	1999-12-10	raw	1999-01-01
25721	1999-09-01	raw	1999-01-01
25724	1999-11-19	wikidata:Q4044419	1999-01-01
25725	1999-12-24	raw	1999-01-01
25726	1999-03-12	raw	1999-01-01
25727	1999-09-10	raw	1999-01-01
25730	1999-12-01	raw	1999-01-01
25731	1999-11-01	raw	1999-01-01
25733	1999-11-15	raw	1999-01-01
25734	1999-11-20	wikidata:Q6952478	1999-01-01
25736	1999-10-12	wikidata:Q6952492	1999-01-01
25737	1999-03-01	wikidata:Q6952496	1999-01-01
25738	1999-12-07	raw	1999-01-01
25739	1999-11-02	wikidata:Q3281193	1999-01-01
25740	1999-05-01	raw	1999-01-01
25741	1999-12-08	raw	1999-01-01
25742	1999-08-01	raw	1999-01-01
25743	1999-08-31	wikidata:Q6954031	1999-01-01
25744	1999-07-06	raw	1999-01-01
25745	1999-03-24	wikidata:Q1309459	1999-01-01
25748	1999-04-09	raw	1999-01-01
25749	1999-10-31	wikidata:Q2287670	1999-01-01
25750	1999-03-12	raw	1999-01-01
25751	1999-10-08	raw	1999-01-01
25752	1999-03-12	raw	1999-01-01
25753	1999-03-12	raw	1999-01-01
25755	1999-08-20	wikidata:Q2041923	1999-01-01
25756	1999-12-25	raw	1999-01-01
25759	1999-08-01	raw	1999-01-01
25760	1999-04-28	raw	1999-01-01
25761	1999-06-04	raw	1999-01-01
25762	1999-12-22	raw	1999-01-01
25764	1999-08-31	wikidata:Q3362550	1999-01-01
25765	1999-03-01	raw	1999-01-01
25767	1999-12-12	wikidata:Q847638	1999-01-01
25768	1999-12-24	raw	1999-01-01
25769	1999-12-22	raw	1999-01-01
25770	1999-12-22	raw	1999-01-01
25771	1999-04-02	raw	1999-01-01
25772	1999-08-06	raw	1999-01-01
25773	1999-04-28	raw	1999-01-01
25774	1999-06-11	raw	1999-01-01
25775	1999-07-23	raw	1999-01-01
25776	1999-10-15	raw	1999-01-01
25777	1999-11-21	raw	1999-01-01
25778	1999-04-14	raw	1999-01-01
25780	1999-11-21	raw	1999-01-01
25781	1999-12-01	raw	1999-01-01
25783	1999-04-01	raw	1999-01-01
25784	1999-02-26	raw	1999-01-01
25785	1999-07-20	raw	1999-01-01
25787	1999-07-09	raw	1999-01-01
25788	1999-03-19	raw	1999-01-01
25789	1999-04-23	raw	1999-01-01
25790	1999-05-12	raw	1999-01-01
25791	1999-08-27	raw	1999-01-01
25792	1999-12-01	raw	1999-01-01
25793	1999-10-22	raw	1999-01-01
25794	1999-12-02	wikidata:Q726545	1999-01-01
25795	1999-04-01	raw	1999-01-01
25796	1999-03-26	raw	1999-01-01
25797	1999-06-01	raw	1999-01-01
25799	1999-11-01	raw	1999-01-01
25800	1999-11-17	raw	1999-01-01
25801	1999-10-29	wikidata:Q2292393	1999-01-01
25802	1999-07-31	wikidata:Q1065861	1999-01-01
25804	1999-12-01	raw	1999-01-01
25805	1999-04-23	raw	1999-01-01
25806	1999-04-23	raw	1999-01-01
25810	1999-03-31	wikidata:Q3933288	1999-01-01
25811	1999-03-19	raw	1999-01-01
25812	1999-10-26	wikidata:Q834114	1999-01-01
25814	1999-12-24	raw	1999-01-01
25815	1999-12-24	raw	1999-01-01
25816	1999-03-24	wikidata:Q2639760	1999-01-01
25817	1999-04-12	wikidata:Q828749	1999-01-01
25818	1999-03-05	raw	1999-01-01
25820	1999-11-01	raw	1999-01-01
25821	1999-04-30	raw	1999-01-01
25822	1999-11-23	wikidata:Q2010540	1999-01-01
25823	1999-06-25	raw	1999-01-01
25824	1999-07-30	raw	1999-01-01
25825	1999-12-31	wikidata:Q2124664	1999-01-01
25826	1999-02-01	wikidata:Q5654167	1999-01-01
25827	1999-03-01	raw	1999-01-01
25828	1999-03-01	raw	1999-01-01
25829	1999-10-01	raw	1999-01-01
25830	1999-09-01	wikidata:Q2700894	1999-01-01
25831	1999-03-09	wikidata:Q1274056	1999-01-01
25832	1999-08-13	raw	1999-01-01
25833	1999-03-19	raw	1999-01-01
25834	1999-02-26	wikidata:Q4049429	1999-01-01
25835	1999-08-31	wikidata:Q743803	1999-01-01
25836	1999-01-31	wikidata:Q1750905	1999-01-01
25837	1999-10-31	wikidata:Q7539174	1999-01-01
25841	1999-12-03	raw	1999-01-01
25842	1999-12-25	raw	1999-01-01
25843	1999-11-30	wikidata:Q530973	1999-01-01
25844	1999-10-12	wikidata:Q1130193	1999-01-01
25845	1999-10-27	raw	1999-01-01
25846	1999-07-23	raw	1999-01-01
25847	1999-07-01	raw	1999-01-01
25848	1999-09-15	raw	1999-01-01
25851	1999-12-26	raw	1999-01-01
25852	1999-04-30	wikidata:Q7579700	1999-01-01
25853	1999-10-01	wikidata:Q3494294	1999-01-01
25854	1999-06-01	raw	1999-01-01
25855	1999-04-30	wikidata:Q1474668	1999-01-01
25856	1999-11-01	wikidata:Q3496996	1999-01-01
25857	1999-07-31	wikidata:Q936657	1999-01-01
25858	1999-12-06	raw	1999-01-01
25859	1999-05-19	wikidata:Q55217	1999-01-01
25860	1999-02-28	wikidata:Q55313	1999-01-01
25861	1999-12-01	raw	1999-01-01
25862	1999-03-24	wikidata:Q7602433	1999-01-01
25863	1999-12-17	raw	1999-01-01
25864	1999-12-10	raw	1999-01-01
25865	1999-12-10	raw	1999-01-01
25866	1999-12-24	raw	1999-01-01
25867	1999-05-10	raw	1999-01-01
25868	1999-10-08	raw	1999-01-01
25869	1999-10-01	raw	1999-01-01
25870	1999-06-17	raw	1999-01-01
25872	1999-01-19	wikidata:Q2668802	1999-01-01
25873	1999-12-17	raw	1999-01-01
25874	1999-10-15	raw	1999-01-01
25875	1999-08-11	wikidata:Q1371495	1999-01-01
25876	1999-05-03	raw	1999-01-01
25877	1999-12-23	wikidata:Q1622605	1999-01-01
25878	1999-06-24	raw	1999-01-01
25879	1999-11-01	raw	1999-01-01
25880	1999-04-07	wikidata:Q1799621	1999-01-01
25881	1999-11-16	raw	1999-01-01
25882	1999-10-31	wikidata:Q2326799	1999-01-01
25883	1999-11-01	raw	1999-01-01
25884	1999-10-31	wikidata:Q2485696	1999-01-01
25885	1999-03-02	raw	1999-01-01
25886	1999-02-03	wikidata:Q113959531	1999-01-01
25888	1999-12-03	raw	1999-01-01
25890	1999-03-25	regional:jp	1999-01-01
25892	1999-11-19	wikidata:Q918194	1999-01-01
25893	1999-12-01	raw	1999-01-01
25894	1999-10-29	wikidata:Q738740	1999-01-01
25896	1999-02-28	raw	1999-01-01
25897	1999-11-20	wikidata:Q1399967	1999-01-01
25899	1999-04-17	raw	1999-01-01
25902	1999-02-11	raw	1999-01-01
25903	1999-02-11	raw	1999-01-01
25904	1999-08-31	wikidata:Q1442177	1999-01-01
25905	1999-09-27	raw	1999-01-01
25906	1999-11-24	wikidata:Q668568	1999-01-01
25907	1999-08-31	wikidata:Q776134	1999-01-01
25908	1999-12-01	raw	1999-01-01
25909	1999-12-17	raw	1999-01-01
25910	1999-04-23	raw	1999-01-01
25911	1999-06-25	wikidata:Q3279986	1999-01-01
25912	1999-11-30	wikidata:Q2709135	1999-01-01
25915	1999-09-09	wikidata:Q3539036	1999-01-01
25916	1999-02-28	wikidata:Q3539501	1999-01-01
25917	1999-07-23	raw	1999-01-01
25919	1999-11-23	wikidata:Q1306937	1999-01-01
25922	1999-12-16	raw	1999-01-01
25923	1999-11-22	wikidata:Q627877	1999-01-01
25924	1999-11-30	wikidata:Q1440402	1999-01-01
25925	1999-10-31	wikidata:Q2333604	1999-01-01
25926	1999-06-01	raw	1999-01-01
25927	1999-12-15	raw	1999-01-01
25929	1999-06-01	raw	1999-01-01
25930	1999-11-01	raw	1999-01-01
25931	1999-06-30	wikidata:Q4052949	1999-01-01
25932	1999-03-26	wikidata:Q386632	1999-01-01
25933	1999-10-29	raw	1999-01-01
25935	1999-12-01	raw	1999-01-01
25937	1999-10-29	raw	1999-01-01
25939	1999-05-31	wikidata:Q953922	1999-01-01
25941	1999-07-01	wikidata:Q1190522	1999-01-01
25943	1999-10-22	raw	1999-01-01
25944	1999-09-01	raw	1999-01-01
25945	1999-07-08	raw	1999-01-01
25946	1999-09-01	raw	1999-01-01
26048	1999-02-28	regional:na	1999-01-01
26137	1999-03-30	regional:na	1999-01-01
26143	1999-03-31	regional:na	1999-01-01
26166	1999-04-02	regional:na	1999-01-01
26175	1999-04-08	regional:na	1999-01-01
26237	1999-05-19	regional:na	1999-01-01
26259	1999-01-14	regional:jp	1999-01-01
26261	1999-05-31	regional:na	1999-01-01
26264	1999-01-07	regional:jp	1999-01-01
26266	1999-06-01	regional:na	1999-01-01
26335	1999-07-07	regional:na	1999-01-01
26452	1999-08-31	regional:na	1999-01-01
26460	1999-08-31	regional:na	1999-01-01
26464	1999-04-28	regional:jp	1999-01-01
26470	1999-08-31	regional:na	1999-01-01
26487	1999-09-07	regional:na	1999-01-01
26576	1999-09-30	regional:na	1999-01-01
26581	1999-09-30	regional:na	1999-01-01
26584	1999-09-30	regional:na	1999-01-01
26585	1999-09-30	regional:na	1999-01-01
26588	1999-09-30	regional:na	1999-01-01
26620	1999-10-19	regional:na	1999-01-01
26663	1999-10-31	regional:na	1999-01-01
26664	1999-10-31	regional:na	1999-01-01
26665	1999-10-31	regional:na	1999-01-01
26668	1999-10-31	regional:na	1999-01-01
26673	1999-10-31	regional:na	1999-01-01
26675	1999-10-31	regional:na	1999-01-01
26677	1999-10-31	regional:na	1999-01-01
26678	1999-10-31	regional:na	1999-01-01
26720	1999-11-12	regional:na	1999-01-01
26726	1999-11-16	regional:na	1999-01-01
26728	1999-11-16	regional:na	1999-01-01
26754	2001-09-11	raw	2001-01-01
26763	1999-11-24	regional:na	1999-01-01
26803	1999-11-30	regional:na	1999-01-01
26852	1999-12-14	regional:na	1999-01-01
26926	2000-12-06	raw	2000-01-01
26927	2000-05-01	raw	2000-01-01
26928	2000-12-01	raw	2000-01-01
26930	2000-10-29	wikidata:Q2817092	2000-01-01
26931	2000-03-01	raw	2000-01-01
26932	2000-08-24	wikidata:Q615499	2000-01-01
26934	2000-11-21	raw	2000-01-01
26935	2000-01-14	wikidata:Q408702	2000-01-01
26936	2000-04-25	wikidata:Q842048	2000-01-01
26937	2000-11-07	raw	2000-01-01
26938	2000-09-01	raw	2000-01-01
26939	2000-10-04	raw	2000-01-01
26940	2000-05-01	raw	2000-01-01
26941	2000-06-01	raw	2000-01-01
26942	2000-03-16	wikidata:Q1627134	2000-01-01
26943	2000-12-05	wikidata:Q465689	2000-01-01
